"en","indicator/population_aged_5_9_years_total_number","Population aged 5-9",
"en","indicator/population_aged_60plus_years_both_sexes_percent","Population aged 60+",
"en","indicator/population_aged_60plus_years_female_percent","Population aged 60+, female",
"en","indicator/population_aged_60plus_years_male_percent","Population aged 60+, male",
"en","indicator/population_aged_60plus_years_total_number","Population aged 60+",
"en","indicator/population_density_per_square_km","Population density",
"en","indicator/population_growth","Population growth",
"en","indicator/population_growth_annual_percent","Population growth",
"en","indicator/population_growth_annual_percent_with_projections","Population growth",
"en","indicator/population_in_urban_agglomerations_m_1_million_percent_of_total","Population in urban agglomerations > 1 million",
"en","indicator/population_policies_aid_given_percent_of_aid","Population policies aid given",
"en","indicator/population_total","Population",
"en","indicator/poverty_inequality","Poverty & inequality",
"en","indicator/poverty_percent_people_below_2_a_day","Poverty",
"en","indicator/prematurity_deaths_in_newborn_per_1000_births","Prematurity deaths in newborn",
"en","indicator/prematurity_deaths_in_newborn_total_deaths","Prematurity deaths in newborn, total",
"en","indicator/present_value_of_debt_percent_of_gni","Present value of debt",
"en","indicator/primary_completion_rate_total_percent_of_relevant_age_group","Primary school completion",
"en","indicator/primary_forest_area_ha","Primary forest area",
"en","indicator/primary_school_completion_percent_of_boys","Primary school completion: boys",
"en","indicator/primary_school_completion_percent_of_girls","Primary school completion: girls",
"en","indicator/private_share_of_total_health_spending_percent","Private share in health spending",
"en","indicator/privately_owned_forest_land_percent","Private forest land",
"en","indicator/privately_owned_other_wooded_land_percent","Private other wooded land",
"en","indicator/production_sector_aid_given_percent_of_aid","Production sector aid given",
"en","indicator/projections","Projections",
"en","indicator/prostate_cancer_deaths_per_100000_men","Prostate, deaths",
"en","indicator/prostate_cancer_new_cases_per_100000_men","Prostate, new cases",
"en","indicator/prostate_cancer_number_of_male_deaths","Prostate, deaths, total",
"en","indicator/prostate_cancer_number_of_new_male_cases","Prostate, new cases, total",
"en","indicator/pump_price_for_gasoline_us_per_liter","Pump price for gasoline",
"en","indicator/ratio_of_girls_to_boys_in_primary_and_secondary_education_perc","Ratio girls/boys in school",
"en","indicator/ratio_of_young_literate_females_to_males_percent_ages_15_24","Ratio of young literate females to males",
"en","indicator/renewable_water_cu_meters_per_person","Renewable water",
"en","indicator/residential_electricity_use_per_person","Residential electricity use per person",
"en","indicator/residential_electricity_use_total","Residential electricity use",
"en","indicator/residential_energy_use_percent","Residential energy use",
"en","indicator/risk_factors","Risk factors",
"en","indicator/roads_paved_percent_of_total_roads","Roads paved",
"en","indicator/rural_poverty_percent_rural_people_below_national_rural","Rural poverty",
"en","indicator/salaried_workers_percent_of_labour_force","Salaried workers",
"en","indicator/sanitation","Sanitation",
"en","indicator/school_enrolment","School enrolment",
"en","indicator/schooling_cost","Schooling cost",
"en","indicator/sectors","Sectors",
"en","indicator/self_employed_percent_of_labour_force","Self-employed",
"en","indicator/sepsis_deaths_in_newborn_per_1000_births","Sepsis deaths in newborn",
"en","indicator/sepsis_deaths_in_newborn_total_deaths","Sepsis deaths in newborn, total",
"en","indicator/service_workers_percent_of_labour_force","Service workers",
"en","indicator/services_percent_of_gdp","Services",
"en","indicator/sex_ratio","Sex ratio",
"en","indicator/sex_ratio_0_14_years","Sex ratio, age 0-14",
"en","indicator/sex_ratio_15_24_years","Sex ratio, age 15-24",
"en","indicator/sex_ratio_15_49_years","Sex ratio, age 15-49",
"en","indicator/sex_ratio_above_50_years","Sex ratio, age 50+",
"en","indicator/sex_ratio_all_age_groups","Sex ratio",
"en","indicator/sg_child_mortality_rate_per1000","Child mortality rate",
"en","indicator/sg_fertility_rate","Babies per woman",
"en","indicator/sg_gdp_const_ppp2011_dollar","GDP total",
"en","indicator/sg_gdp_p_cap_const_ppp2011_dollar","GDP per capita",
"en","indicator/sg_gini","Gini coefficient",
"en","indicator/sg_life_expectancy","Life expectancy",
"en","indicator/sg_population","Population",
"en","indicator/size","Big or mini",
"en","indicator/size/_default","One size",
"en","indicator/smoking_adults_percent_of_population_over_age_15","Smoking adults",
"en","indicator/smoking_men_percent_of_men_over_age_15","Smoking men",
"en","indicator/smoking_women_percent_of_women_over_age_15","Smoking women",
"en","indicator/society","Society",
"en","indicator/stillbirths_per_1000_births","Stillbirths",
"en","indicator/stomach_cancer_deaths_per_100000_men","Stomach, deaths",
"en","indicator/stomach_cancer_deaths_per_100000_women","Stomach, deaths",
"en","indicator/stomach_cancer_new_cases_per_100000_men","Stomach, new cases",
"en","indicator/stomach_cancer_new_cases_per_100000_women","Stomach, new cases",
"en","indicator/stomach_cancer_number_of_female_deaths","Stomach, deaths total",
"en","indicator/stomach_cancer_number_of_male_deaths","Stomach, deaths, total",
"en","indicator/stomach_cancer_number_of_new_female_cases","Stomach, new cases, total",
"en","indicator/stomach_cancer_number_of_new_male_cases","Stomach, new cases, total",
"en","indicator/storm_affected_annual_number","Storm affected",
"en","indicator/storm_deaths_annual_number","Storm deaths",
"en","indicator/subsistence_incomes_per_person","Subsistence incomes per person",
"en","indicator/sugar_per_person_g_per_day","Sugar per person",
"en","indicator/suicide_age_0_14_per_100000_people","Suicide age 0-14",
"en","indicator/suicide_age_15_29_per_100000_people","Suicide age 15-29",
"en","indicator/suicide_age_30_44_per_100000_people","Suicide age 30-44",
"en","indicator/suicide_age_45_59_per_100000_people","Suicide age 45-59",
"en","indicator/suicide_age_60plus_per_100000_people","Suicide age 60+",
"en","indicator/suicide_men_per_100000_people","Suicide men",
"en","indicator/suicide_per_100000_people","Suicides",
"en","indicator/suicide_total_deaths","Suicide",
"en","indicator/suicide_women_per_100000_people","Suicide women",
"en","indicator/sulfur_emissions_per_person_kg","Sulfur emissions per person",
"en","indicator/surface_area_sq_km","Surface area",
"en","indicator/surviving_kids_per_woman","Surviving kids per woman",
"en","indicator/tax_revenue_percent_of_gdp","Tax revenue",
"en","indicator/tb_programme_dots_population_coverage_percent","TB programme coverage",
"en","indicator/tb_tuberculosis","TB (tuberculosis)",
"en","indicator/tb_with_hivplus_deaths_per_100000_estimated","TB with HIV+, est. deaths share",
"en","indicator/tb_with_hivplus_existing_cases_per_100000_estimated","TB with HIV+, est. existing cases share",
"en","indicator/tb_with_hivplus_new_cases_per_100000_estimated","TB with HIV+, est. new cases share",
"en","indicator/tb_with_hivplus_number_of_deaths_estimated","TB with HIV+, est. deaths total",
"en","indicator/tb_with_hivplus_number_of_existing_cases_estimated","TB with HIV+, est. existing cases total",
"en","indicator/tb_with_hivplus_number_of_new_cases_estimated","TB with HIV+, est. new cases total",
"en","indicator/teen_fertility_rate_births_per_1000_women_ages_15_19","Teen fertility rate",
"en","indicator/teeth","Teeth",
"en","indicator/tetanus_deaths_in_newborn_per_1000_births","Tetanus deaths in newborn",
"en","indicator/tetanus_deaths_in_newborn_total_deaths","Tetanus deaths in newborn, total",
"en","indicator/time","Time",
"en","indicator/total","Total",
"en","indicator/total_gdp_ppp_inflation_adjusted","Total GDP, PPP",
"en","indicator/total_gdp_us_inflation_adjusted","Total GDP",
"en","indicator/total_gni_ppp_current_international","Total GNI",
"en","indicator/total_health_spending_per_person_international_dollar","Total health spending per person (intl. $)",
"en","indicator/total_health_spending_per_person_us","Total health spending per person (US$)",
"en","indicator/total_health_spending_percent_of_gdp","Total health spending",
"en","indicator/total_number_of_dollar_billionaires","Dollar billionaires",
"en","indicator/total_population_with_projections","Total population",
"en","indicator/total_reserves_percent_of_debt_to_foreigners","Total reserves",
"en","indicator/total_sulfur_emission_kilotonnes","Sulfur emission",
"en","indicator/total_water_withdrawal_billion_cu_meters","Total water withdrawal",
"en","indicator/trade_balance_percent_of_gdp","Trade balance share of GDP",
"en","indicator/trade_balance_us_not_inflation_adjusted","Trade balance",
"en","indicator/traffic","Traffic",
"en","indicator/traffic_deaths_men_per_100000_people","Traffic deaths men",
"en","indicator/traffic_deaths_per_100000_people","Traffic deaths",
"en","indicator/traffic_deaths_women_per_100000_people","Traffic deaths women",
"en","indicator/traffic_mortality_15_29_per_100000_people","Traffic mortality 15-29",
"en","indicator/traffic_mortality_30_44_per_100000_people","Traffic mortality 30-44",
"en","indicator/traffic_mortality_45_59_per_100000_people","Traffic mortality 45-59",
"en","indicator/traffic_mortality_60plus_per_100000_people","Traffic mortality 60+",
"en","indicator/traffic_mortality_children_0_14_per_100000_people","Traffic mortality 0-14",
"en","indicator/traffic_total_deaths","Traffic",
"en","indicator/tsunami_affected_annual_number","Tsunami affected",
"en","indicator/tsunami_deaths_annual_number","Tsunami deaths",
"en","indicator/under_five_mortality_from_cme_per_1000_born","Under-five mortality from CME",
"en","indicator/under_five_mortality_from_ihme_per_1000_born","Under-five mortality from IHME",
"en","indicator/underweight_children","Underweight children",
"en","indicator/unemployment","Unemployment",
"en","indicator/unit","Unit",
"en","indicator/upper_case_name","Upper Case Name",
"en","indicator/urban_population","Urban population",
"en","indicator/urban_population_growth_annual_percent","Urban population growth",
"en","indicator/urban_population_percent_of_total","Urban population share",
"en","indicator/urban_poverty_percent_urban_people_below_national_urban","Urban poverty",
"en","indicator/urbanization","Urbanization",
"en","indicator/vaccine","Vaccine",
"en","indicator/war_peace","War & peace",
"en","indicator/water","Water",
"en","indicator/water_and_sanitation_aid_given_percent_of_aid","Water and sanitation aid given",
"en","indicator/water_withdrawal_cu_meters_per_person","Water withdrawal",
"en","indicator/wood_removal_cubic_meters","Wood removal",
"en","indicator/work","Work",
"en","indicator/working_hours_per_week","Working hours",
"en","indicator/world_4region","World Regions",
"en","indicator/year_categorization_1820_2010","Year categorization 1820-2010",
"en","indicator/year_categorization_1950","Year categorization 1950-",
"en","indicator/yearly_co2_emissions_1000_tonnes","Yearly CO2 emissions",
"en","indicator/yearly_co2_emissions_tonnes","CO2 emissions (2012 version)",
"en","indicator/years_use_as_color","Years (use as color)",
"en","mount/extremepoverty","extreme poverty",
"en","mount/manualSorting","Manual sorting of groups:",
"en","mount/maxYmode/immediate","Immediate",
"en","mount/maxYmode/latest","Latest",
"en","mount/maxYmode/total","Total",
"en","mount/merging/none","None",
"en","mount/merging/region","Regions",
"en","mount/merging/world","World",
"en","mount/people","people",
"en","mount/stacking/none","None",
"en","mount/stacking/region","Regions",
"en","mount/stacking/world","World",
"en","mount/title","Number of people by income",
"en","placeholder/search","Search",
"en","popbyage/yearOldsIn","-year-olds in",
"en","scaletype/genericLog","Generic log",
"en","scaletype/linear","linear",
"en","scaletype/log","log",
"en","scaletype/ordinal","Ordinal",
"en","scaletype/time","Time",
"en","unit/","",
"en","unit/20120905_extreme_poverty_percent_people_below_125_a_day","% people below $1.25 a day",
"en","unit/adults_with_hiv_percent_age_15_49","%, age 15-49",
"en","unit/age","years",
"en","unit/age_at_1st_marriage_women","women",
"en","unit/aged_15_24_employment_rate_percent","%",
"en","unit/aged_15_24_unemployment_rate_percent","%",
"en","unit/aged_15_64_labour_force_participation_rate_percent","%",
"en","unit/aged_15plus_employment_rate_percent","%",
"en","unit/aged_15plus_labour_force_participation_rate_percent","%",
"en","unit/aged_15plus_unemployment_rate_percent","%",
"en","unit/aged_25_54_labour_force_participation_rate_percent","%",
"en","unit/aged_25_54_unemployment_rate_percent","%",
"en","unit/aged_55plus_unemployment_rate_percent","%",
"en","unit/aged_65plus_labour_force_participation_rate_percent","%",
"en","unit/agricultural_land_percent_of_land_area","% of land area",
"en","unit/agricultural_water_withdrawal_percent_of_total","%",
"en","unit/agriculture_percent_of_gdp","% of GDP",
"en","unit/agriculture_workers_percent_of_labour_force","% of labour force",
"en","unit/aid_given_2007_us","$",
"en","unit/aid_given_per_person_2007_us","$",
"en","unit/aid_given_percent_of_gni","",
"en","unit/aid_received_per_person_current_us","$",
"en","unit/aid_received_percent_of_gni","",
"en","unit/aid_received_total_us_inflation_adjusted","$",
"en","unit/alcohol_consumption_per_adult_15plus_litres","litres, age 15+",
"en","unit/all_causes_deaths_in_children_1_59_months_per_1000_births","1-59 months, per 1 000 births",
"en","unit/all_causes_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/all_causes_deaths_in_newborn_per_1000_births","per 1 000 births",
"en","unit/all_causes_deaths_in_newborn_total_deaths","",
"en","unit/all_forms_of_tb_deaths_per_100000_estimated","per 100 000",
"en","unit/all_forms_of_tb_detection_rate_percent","%",
"en","unit/all_forms_of_tb_detection_rate_percent_dots_only","%",
"en","unit/all_forms_of_tb_existing_cases_per_100000_estimated","per 100 000",
"en","unit/all_forms_of_tb_new_cases_per_100000_estimated","per 100 000",
"en","unit/all_forms_of_tb_new_cases_per_100000_reported","per 100 000",
"en","unit/all_forms_of_tb_number_of_deaths_estimated","",
"en","unit/all_forms_of_tb_number_of_existing_cases_estimated","",
"en","unit/all_forms_of_tb_number_of_new_cases_estimated","",
"en","unit/all_forms_of_tb_number_of_new_cases_reported","",
"en","unit/alt_5","",
"en","unit/alternative_1","",
"en","unit/alternative_2","",
"en","unit/alternative_3","",
"en","unit/alternative_4_cdiac","",
"en","unit/alternative_gdp_per_capita_ppp_pwt_7_1","",
"en","unit/alternative_gdp_per_capita_ppp_pwt_8_0","",
"en","unit/alternative_gdp_per_capita_ppp_wb","",
"en","unit/alternative_gdppercapita_ppp_inflation_adjusted_from_pwt","PPP$, inflation-adjusted",
"en","unit/alternative_poverty_percent_below_nationally_defined_poverty","% below nationally defined poverty line",
"en","unit/annual_hiv_deaths_number_all_ages","total, all ages",
"en","unit/arb1","",
"en","unit/arb2","",
"en","unit/arb3","",
"en","unit/arb4","",
"en","unit/arb5","",
"en","unit/arb6","",
"en","unit/armed_forces_personnel_percent_of_labor_force","% of labor force",
"en","unit/armed_forces_personnel_total","",
"en","unit/arms_exports_us_inflation_adjusted","$",
"en","unit/arms_imports_us_inflation_adjusted","$",
"en","unit/art_coverage_percent_cd4_l_350","CD4 < 350",
"en","unit/average_age_of_dollar_billionaires_years","years",
"en","unit/axis/_default","",
"en","unit/bad_teeth_per_child_12_yr","12 years old",
"en","unit/battle_deaths_per_100_000","per 100 000",
"en","unit/biomass_stock_in_forest_tons","tons",
"en","unit/birth_asphyxia_deaths_in_newborn_per_1000_births","per 1 000 births",
"en","unit/birth_asphyxia_deaths_in_newborn_total_deaths","",
"en","unit/births_attended_by_skilled_health_staff_percent_of_total","%",
"en","unit/blood_pressure_sbp_men_mmhg","(SBP), mmHg",
"en","unit/blood_pressure_sbp_women_mmhg","(SBP), mmHg",
"en","unit/body_mass_index_bmi_men_kgperm2","(BMI), Kg/m2",
"en","unit/body_mass_index_bmi_women_kgperm2","(BMI), Kg/m2",
"en","unit/breast_cancer_deaths_per_100000_women","per 100 000 women",
"en","unit/breast_cancer_new_cases_per_100000_women","per 100 000 women",
"en","unit/breast_cancer_number_of_female_deaths","",
"en","unit/breast_cancer_number_of_new_female_cases","",
"en","unit/broadband_subscribers","total subscribers",
"en","unit/broadband_subscribers_per_100_people","",
"en","unit/burns_deaths_per_100000_people","per 100 000 people",
"en","unit/car_deaths_per_100000_people","per 100 000 people",
"en","unit/cars_trucks_and_buses_per_1000_persons","per 1 000 people",
"en","unit/cell_phones_per_100_people","",
"en","unit/cell_phones_total","total",
"en","unit/central_bank_discount_rate_annual_percent","annual %",
"en","unit/cervical_cancer_deaths_per_100000_women","per 100 000 women",
"en","unit/cervical_cancer_new_cases_per_100000_women","per 100 000 women",
"en","unit/cervical_cancer_number_of_female_deaths","",
"en","unit/cervical_cancer_number_of_new_female_cases","",
"en","unit/child_mortality_0_5_year_olds_dying_per_1000_born","deaths under age 5 per 1000 births",
"en","unit/child_mortality_0_5_year_olds_more_years_version_7","deaths under age 5 per 1 000 births",
"en","unit/child_mortality_rate_per1000","deaths under age 5 per 1000 births",
"en","unit/children_and_elderly_per_100_adults","per 100 adults",
"en","unit/children_out_of_school_primary","",
"en","unit/children_out_of_school_primary_female","",
"en","unit/children_out_of_school_primary_male","",
"en","unit/children_per_woman_temporary_update","",
"en","unit/children_per_woman_total_fertility","",
"en","unit/children_per_woman_total_fertility_with_projections","total fertility, with projections",
"en","unit/cholesterol_fat_in_blood_men_mmolperl","fat in blood, mmol/L",
"en","unit/cholesterol_fat_in_blood_women_mmolperl","fat in blood, mmol/L",
"en","unit/co2_emissions_tonnes_per_person","tons per person",
"en","unit/co2_intensity_of_economic_output_kg_co2_per_2005_ppp_of_gdp","kg CO2 per $ of GDP",
"en","unit/coal_consumption_per_cap","tons in oil eqv",
"en","unit/coal_consumption_total","tons in oil eqv",
"en","unit/code","",
"en","unit/colonandrectum_cancer_deaths_per_100000_men","per 100 000 men",
"en","unit/colonandrectum_cancer_deaths_per_100000_women","per 100 000 women",
"en","unit/colonandrectum_cancer_new_cases_per_100000_men","per 100 000 men",
"en","unit/colonandrectum_cancer_new_cases_per_100000_women","per 100 000 women",
"en","unit/colonandrectum_cancer_number_of_female_deaths","",
"en","unit/colonandrectum_cancer_number_of_male_deaths","",
"en","unit/colonandrectum_cancer_number_of_new_female_cases","",
"en","unit/colonandrectum_cancer_number_of_new_male_cases","",
"en","unit/color","",
"en","unit/color/_default","",
"en","unit/congenital_deaths_in_newborn_per_1000_births","per 1 000 births",
"en","unit/congenital_deaths_in_newborn_total_deaths","",
"en","unit/contraceptive_use_percent_of_women_ages_15_49","% of women ages 15-49",
"en","unit/corruption_perception_index_cpi","CPI",
"en","unit/country","",
"en","unit/crude_birth_rate_births_per_1000_population","births per 1000 population",
"en","unit/crude_death_rate_deaths_per_1000_population","deaths per 1000 population",
"en","unit/cumulative_co2_emissions_tonnes","tons",
"en","unit/data_method_maternal_mortality","",
"en","unit/data_quality_children_per_woman","",
"en","unit/data_quality_income_per_person","",
"en","unit/data_quality_life_expectancy","",
"en","unit/data_quality_population","",
"en","unit/dead_kids_per_woman","",
"en","unit/debt_servicing_costs_percent_of_exports_and_net_income_from_abroad","% of exports and net income from abroad",
"en","unit/debt_to_foreigners_by_public_and_private_percent_of_gni","public & private, % of GNI",
"en","unit/democracy_score_use_as_color","",
"en","unit/desalinated_water_produced_billion_cu_meters","billion cu meters",
"en","unit/description","",
"en","unit/diarrhoeal_deaths_in_children_1_59_months_per_1000_births","1-59 months, per 1 000 births",
"en","unit/diarrhoeal_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/diarrhoeal_deaths_in_newborn_per_1000_births","per 1 000 births",
"en","unit/diarrhoeal_deaths_in_newborn_total_deaths","",
"en","unit/dollar_billionaires_per_million_people","",
"en","unit/drought_affected_annual_number","annual",
"en","unit/drought_deaths_annual_number","annual",
"en","unit/drownings_per_100000_people","per 100 000 people",
"en","unit/dtp3_immunized_percent_of_one_year_olds","% of one-year-olds",
"en","unit/earthquake_affected_annual_number","annual",
"en","unit/earthquake_deaths_annual_number","annual",
"en","unit/economic_growth_over_the_past_10_years","",
"en","unit/economical_infrastructure_aid_given_percent_of_aid","% of aid",
"en","unit/education_aid_given_percent_of_aid","% of aid",
"en","unit/electricity_generation_per_person","kWh",
"en","unit/electricity_generation_total","kWh",
"en","unit/electricity_use_per_person","kWh",
"en","unit/electricity_use_total","kWh",
"en","unit/energy_from_solid_biofuels_percent","%",
"en","unit/energy_production_per_person","tons in oil eqv",
"en","unit/energy_production_total","tons in oil eqv",
"en","unit/energy_supply_per_person_toe","tons in oil eqv.",
"en","unit/energy_use_per_person","tons in oil eqv",
"en","unit/energy_use_total","tons in oil eqv",
"en","unit/epidemic_affected_annual_number","annual",
"en","unit/epidemic_deaths_annual_number","annual",
"en","unit/estimate_or_projection_of_under_five_mortality_rate_from_ihme","age 5-, from IHME",
"en","unit/expenditure_per_student_primary_percent_of_gdp_per_person","% of GDP/capita",
"en","unit/expenditure_per_student_secondary_percent_of_gdp_per_person","% of GDP/capita",
"en","unit/expenditure_per_student_tertiary_percent_of_gdp_per_person","% of GDP/capita",
"en","unit/exports_percent_of_gdp","% of GDP",
"en","unit/exports_unit_value_index_2000100","index, 2000=100",
"en","unit/external_debt_total_us_not_inflation_adjusted","US$, not inflation-adjusted",
"en","unit/extreme_poverty_percent_people_below_125_a_day","% people below $1.25 a day",
"en","unit/extreme_temperature_affected_annual_number","annual",
"en","unit/extreme_temperature_deaths_annual_number","annual",
"en","unit/falls_deaths_per_100000_people","per 100 000 people",
"en","unit/family_workers_percent_of_labour_force","% of labour force",
"en","unit/female_agriculture_workers_percent_of_female_labour_force","% of female labour force",
"en","unit/female_family_workers_percent_of_female_labour_force","% of female labour force",
"en","unit/female_industry_workers_percent_of_female_labour_force","% of female labour force",
"en","unit/female_long_term_unemployment_rate_percent","%",
"en","unit/female_population_with_projections","with projections",
"en","unit/female_salaried_workers_percent_of_female_labour_force","% of female labour force",
"en","unit/female_self_employed_percent_of_female_labour_force","% of female labour force",
"en","unit/female_service_workers_percent_of_female_labour_force","% of female labour force",
"en","unit/females_aged_15_24_employment_rate_percent","%",
"en","unit/females_aged_15_24_unemployment_rate_percent","%",
"en","unit/females_aged_15_64_labour_force_participation_rate_percent","%",
"en","unit/females_aged_15plus_employment_rate_percent","%",
"en","unit/females_aged_15plus_labour_force_participation_rate_percent","%",
"en","unit/females_aged_15plus_unemployment_rate_percent","%",
"en","unit/females_aged_25_54_labour_force_participation_rate_percent","%",
"en","unit/females_aged_25_54_unemployment_rate_percent","%",
"en","unit/females_aged_55plus_unemployment_rate_percent","%",
"en","unit/females_aged_65plus_labour_force_participation_rate_percent","%",
"en","unit/fertility_rate","",
"en","unit/fixed_line_and_mobile_phone_subscribers_per_100_people","per 100 people",
"en","unit/flood_affected_annual_number","annual",
"en","unit/flood_deaths_annual_number","annual",
"en","unit/food_supply_kilocalories_per_person_and_day","kcal / person & day",
"en","unit/foreign_direct_investment_net_inflows_percent_of_gdp","direct, % of GDP",
"en","unit/foreign_direct_investment_net_outflows_percent_of_gdp","direct, % of GDP",
"en","unit/forest_area_sq_km","sq. km",
"en","unit/forest_coverage_percent","%",
"en","unit/forest_land_total_area_ha","ha",
"en","unit/forest_products_removal_per_ha_dollar","$",
"en","unit/forest_products_removal_total_dollar","$",
"en","unit/gapminder_list","",
"en","unit/gdp_const_ppp2011_dollar","$/year",
"en","unit/gdp_p_cap_const_ppp2011_dollar","$/year",
"en","unit/gdp_per_capita_yearly_growth","% of GDP/capita",
"en","unit/gdp_total_yearly_growth","% of total GDP",
"en","unit/gdppercapita_growth_over_next_10_years","",
"en","unit/gdppercapita_growth_percent_per_year","% per year",
"en","unit/gdppercapita_us_inflation_adjusted","$",
"en","unit/gdpperemployee_us_inflation_adjusted","$",
"en","unit/gdpperworking_hour_us_inflation_adjusted","$",
"en","unit/geo","",
"en","unit/geo.g77_and_oecd_countries","",
"en","unit/geo.geographic_regions","",
"en","unit/geo.geographic_regions_in_4_colors","",
"en","unit/geo.income_groups","",
"en","unit/geo.landlocked","",
"en","unit/geo.main_religion_2008","",
"en","unit/geo.name","",
"en","unit/geo.world_4region","",
"en","unit/gini","",
"en","unit/global","",
"en","unit/gnipercapita_atlasmethod_current_us","$",
"en","unit/gnipercapita_constant_2000_us","$",
"en","unit/gnipercapita_ppp_current_international","$",
"en","unit/god_id","",
"en","unit/government_and_society_aid_given_percent_of_aid","% of aid",
"en","unit/government_health_spending_of_total_gov_spending_percent","% of total gov. spending",
"en","unit/government_health_spending_per_person_international_dollar","",
"en","unit/government_health_spending_per_person_us","",
"en","unit/government_share_of_total_health_spending_percent","%",
"en","unit/gwid","",
"en","unit/hdi_human_development_index","HDI",
"en","unit/health_aid_given_percent_of_aid","% of aid",
"en","unit/hepb3_immunized_percent_of_one_year_olds","% of one-year-olds",
"en","unit/hib3_immunized_percent_of_one_year_olds","% of one-year-olds",
"en","unit/high_technology_exports_percent_of_manufactured_exports","% of manufactured exports",
"en","unit/hiv_deaths_in_children_1_59_months_per_1000_births","1-59 months, per 1 000 births",
"en","unit/hiv_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/hourly_compensation_us","$",
"en","unit/how_far_to_the_north","",
"en","unit/hydro_power_generation_per_person","tons in oil eqv",
"en","unit/hydro_power_generation_total","tons in oil eqv",
"en","unit/ifpri_underweight_children","",
"en","unit/imports_percent_of_gdp","% of GDP",
"en","unit/imports_unit_value_index_2000100","index, 2000=100",
"en","unit/improved_sanitation_overall_access_percent","%",
"en","unit/improved_sanitation_rural_access_percent","%",
"en","unit/improved_sanitation_urban_access_percent","%",
"en","unit/improved_water_source_overall_access_percent","%",
"en","unit/improved_water_source_rural_access_percent","%",
"en","unit/improved_water_source_urban_access_percent","%",
"en","unit/income_per_person_gdppercapita_ppp_inflation_adjusted","$/year (GDP/capita)",
"en","unit/income_per_person_long_series","",
"en","unit/income_per_person_with_projections","with projections",
"en","unit/income_share_of_2nd_poorest_20percent","share",
"en","unit/income_share_of_2nd_richest_20percent","share",
"en","unit/income_share_of_middle_20percent","share",
"en","unit/income_share_of_poorest_10percent","share",
"en","unit/income_share_of_poorest_20percent","share",
"en","unit/income_share_of_richest_10percent","share",
"en","unit/income_share_of_richest_20percent","share",
"en","unit/indicator_url","",
"en","unit/industrial_water_withdrawal_percent_of_total","%",
"en","unit/industry_percent_of_gdp","% of GDP",
"en","unit/industry_workers_percent_of_labour_force","% of labour force",
"en","unit/inequality_index_gini","",
"en","unit/infant_mortality_rate_per_1000_births","deaths under age 1 per 1000 births",
"en","unit/infectious_tb_detection_rate_percent","%",
"en","unit/infectious_tb_detection_rate_percent_dots_only","%",
"en","unit/infectious_tb_new_cases_per_100000_estimated","per 100 000",
"en","unit/infectious_tb_new_cases_per_100000_reported","per 100 000",
"en","unit/infectious_tb_number_of_new_cases_estimated","",
"en","unit/infectious_tb_number_of_new_cases_reported","",
"en","unit/infectious_tb_treatment_dots_completed_percent","(DOTS) completed %",
"en","unit/inflation_annual_percent","annual %",
"en","unit/injury_deaths_in_children_1_59_months_per_1000_births","1-59 months, per 1 000 births",
"en","unit/injury_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/internal_renewable_water_cu_meters_per_person","cu meters per person",
"en","unit/internet_users_per_100_people","",
"en","unit/internet_users_total_number","total",
"en","unit/interpolation","",
"en","unit/investments_percent_of_gdp","% of GDP",
"en","unit/latitude","degrees",
"en","unit/life_expectancy","Years",
"en","unit/life_expectancy_at_birth_data_from_ihme","",
"en","unit/life_expectancy_at_birth_with_projections","with projections",
"en","unit/life_expectancy_female","",
"en","unit/life_expectancy_male","",
"en","unit/life_expectancy_years","years",
"en","unit/literacy_rate_adult_female_percent_of_females_ages_15_above","%, ages 15+",
"en","unit/literacy_rate_adult_male_percent_of_males_ages_15_and_above","%, ages 15+",
"en","unit/literacy_rate_adult_total_percent_of_people_ages_15_and_above","%, ages 15+",
"en","unit/literacy_rate_youth_female_percent_of_females_ages_15_24","%, ages 15-24",
"en","unit/literacy_rate_youth_male_percent_of_males_ages_15_24","%, ages 15-24",
"en","unit/literacy_rate_youth_total_percent_of_people_ages_15_24","%, ages 15-24",
"en","unit/liver_cancer_deaths_per_100000_men","per 100 000 men",
"en","unit/liver_cancer_deaths_per_100000_women","per 100 000 women",
"en","unit/liver_cancer_new_cases_per_100000_men","per 100 000 men",
"en","unit/liver_cancer_new_cases_per_100000_women","per 100 000 women",
"en","unit/liver_cancer_number_of_female_deaths","",
"en","unit/liver_cancer_number_of_male_deaths","",
"en","unit/liver_cancer_number_of_new_female_cases","",
"en","unit/liver_cancer_number_of_new_male_cases","",
"en","unit/long_term_unemployment_rate_percent","%",
"en","unit/longitude","degrees",
"en","unit/lung_cancer_deaths_per_100000_men","per 100 000 men",
"en","unit/lung_cancer_deaths_per_100000_women","per 100 000 women",
"en","unit/lung_cancer_new_cases_per_100000_men","per 100 000 men",
"en","unit/lung_cancer_new_cases_per_100000_women","per 100 000 women",
"en","unit/lung_cancer_number_of_female_deaths","",
"en","unit/lung_cancer_number_of_male_deaths","",
"en","unit/lung_cancer_number_of_new_female_cases","",
